Year,Term,Number,Subject,Course Title,Primary Instructor,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W
2011,Spring,302,ARTD,Industrial Design IV,"McDonagh, Deana C",0,7,0,1,11,2,7,8,0,0,0,2,0,0
2011,Spring,330,ARTD,Design Drawing II,"Reeder, Kevin",0,3,3,7,10,1,0,0,0,0,0,0,0,0
2011,Spring,402,ARTD,Industrial Design VI,"Shin, Sung Soo",4,5,10,13,3,0,0,0,0,0,0,0,0,0
2011,Spring,411,ARTD,Advanced Graphic Design II,"Gunji-Ballsrud, Jennifer",0,16,2,0,1,0,1,1,0,0,0,0,0,0
2011,Spring,115,ARTH,Art in a Global Context,"Kienle, Miriam E",0,2,7,4,9,0,0,0,0,0,0,0,0,0
2011,Spring,115,ARTH,Art in a Global Context,"Gonzalez, Maria Del Mar",0,4,6,1,10,0,0,1,0,0,0,0,0,0
2011,Spring,115,ARTH,Art in a Global Context,"White, Rachel R",0,1,2,5,11,0,1,1,0,0,0,0,0,0
2011,Spring,115,ARTH,Art in a Global Context,"White, Rachel R",0,2,6,7,6,1,0,0,0,0,0,0,0,0
2011,Spring,235,ARTH,Baroque Art,"Rosenthal, Lisa",0,5,4,7,2,1,1,4,0,0,1,0,0,0
2011,Spring,299,ARTH,Spec Topics in Art History,"Vazquez, Oscar",0,2,5,7,6,2,3,1,0,1,0,0,0,0
2011,Spring,402,ARTH,Ways of Seeing in Edo Japan,"Burkus-Chasson, Anne",0,3,15,3,6,6,3,2,2,2,1,1,0,0
2011,Spring,441,ARTH,Realism to Post-Impressionism,"O'Brien, David J",0,7,4,6,11,2,2,0,0,0,0,0,0,0
2011,Spring,351,ARTS,Intermediate Studio II,"Griffis, Ryan",0,10,3,5,3,1,1,2,0,0,0,0,0,0
2011,Spring,499,ARTS,Special Topics in Studio Art,"Kostell, Steve",0,9,7,4,1,0,0,0,0,0,0,0,0,0
2011,Spring,100,ASTR,Perspectives in Astronomy,"Myers, Adam",0,92,0,0,88,0,0,30,0,0,4,0,5,2
2011,Spring,121,ASTR,The Solar System,"Sutton, Edmund C",0,7,14,19,21,17,20,13,4,1,3,0,4,2
2011,Spring,122,ASTR,Stars and Galaxies,"Thompson, Laird A",0,43,0,0,53,0,0,36,0,0,5,0,3,2
2011,Spring,150,ASTR,Killer Skies: Astro-Disasters,"Dunne, Bryan C",48,84,54,36,28,12,10,5,2,2,2,1,3,1
2011,Spring,210,ASTR,General Astronomy,"Fields, Brian D",4,16,7,8,9,5,6,4,1,1,1,2,0,0
2011,Spring,330,ASTR,Extraterrestrial Life,"Looney, Leslie W",2,16,1,1,1,0,0,0,0,0,0,0,0,0
2011,Spring,405,ASTR,Solar System and IS Medium,"Wong, Tony",2,3,2,2,3,1,2,3,1,1,2,0,0,0
2011,Spring,100,ATMS,Introduction to Meteorology,"McFarquhar, Greg M",24,56,40,24,31,15,7,7,2,4,3,1,1,1
2011,Spring,100,ATMS,Introduction to Meteorology,"Frame, Jeffrey",33,78,51,41,74,7,8,10,4,1,2,3,2,1
2011,Spring,120,ATMS,Severe and Hazardous Weather,"Snodgrass, Eric R",164,41,15,17,15,7,3,3,0,3,1,1,0,0
2011,Spring,120,ATMS,Severe and Hazardous Weather,"Snodgrass, Eric R",177,45,16,12,8,6,1,3,0,1,0,1,0,0
2011,Spring,201,ATMS,General Meteorology,"Snodgrass, Eric R",19,8,7,1,2,1,0,0,1,0,0,0,0,0
2011,Spring,304,ATMS,Atmospheric Radiation,"Di Girolamo, Larry",3,2,0,4,8,7,2,0,1,0,0,1,0,1
2011,Spring,305,ATMS,Computing and Data Analysis,"Baidya Roy, Somnath",0,5,5,2,4,2,2,0,1,2,0,0,5,0
2011,Spring,313,ATMS,Weather Forecasting,"Frame, Jeffrey",2,7,3,3,11,1,2,0,0,1,0,0,0,0
2011,Spring,314,ATMS,Mesoscale Processes,"Frame, Jeffrey",1,4,2,3,9,6,4,2,0,0,3,0,0,0
2011,Spring,444,ATMS,Arctic Meteorology and Climate,"Walsh, John E",0,17,4,1,1,0,0,0,0,0,0,0,0,0
2011,Spring,497,AVI,Special Topics in Aviation,"Talleur, Donald A",1,8,5,7,6,0,2,0,1,0,0,0,0,0
2011,Spring,300,BADM,The Legal Environment of Bus,"Roszkowski, Mark E",0,44,26,34,26,39,34,24,21,11,10,5,9,0
2011,Spring,300,BADM,The Legal Environment of Bus,"Kindt, John W",3,18,0,0,7,0,0,3,1,0,0,0,0,0
2011,Spring,300,BADM,The Legal Environment of Bus,"Kindt, John W",15,15,0,0,13,0,0,7,0,0,0,0,0,0
2011,Spring,310,BADM,Mgmt and Organizational Beh,"Love, E G",117,94,89,87,70,59,40,30,23,7,11,2,4,2
2011,Spring,311,BADM,Individual Behavior in Orgs,"Gajendran, Ravi S",0,6,25,11,7,1,1,0,0,0,0,0,0,0
2011,Spring,311,BADM,Individual Behavior in Orgs,"Gajendran, Ravi S",0,4,15,9,3,1,0,0,0,0,0,0,0,0
2011,Spring,312,BADM,Org Design and Environment,"Bednar, Michael K",0,8,7,4,6,4,3,2,0,0,0,0,0,0
2011,Spring,313,BADM,Human Resource Management,"Fang, Chichun",3,9,11,7,2,4,0,1,0,0,0,0,0,0
2011,Spring,320,BADM,Principles of Marketing,"Preis, Michael W",20,78,93,91,70,67,39,30,19,13,6,5,1,3
2011,Spring,320,BADM,Principles of Marketing,"Echambadi, Rajagopal",0,6,14,4,3,0,1,0,0,0,0,0,0,0
2011,Spring,321,BADM,Principles of Retailing,"Tang, Ya",0,9,4,6,4,1,0,0,0,0,0,0,0,0
2011,Spring,322,BADM,Marketing Research,"Liu, Yunchuan",3,9,5,4,4,0,0,0,0,0,1,0,0,0
2011,Spring,322,BADM,Marketing Research,"Liu, Yunchuan",7,20,14,10,6,5,2,0,0,0,0,0,0,0
2011,Spring,323,BADM,Marketing Communications,"White, Tiffany B",0,15,31,3,0,0,0,0,0,0,0,0,0,0
2011,Spring,327,BADM,Marketing to Business and Govt,"Bushey, Erik A",1,2,8,6,10,7,3,1,1,0,1,1,0,0
2011,Spring,335,BADM,Supply Chain Management Basics,"Kulkarni, Atul A",11,16,4,3,2,1,0,0,0,0,0,0,0,0
2011,Spring,350,BADM,IT for Networked Organizations,"Subramanyam, Ramanath",0,9,8,17,10,7,1,0,0,0,1,0,0,0
2011,Spring,350,BADM,IT for Networked Organizations,"Subramanyam, Ramanath",3,12,11,16,5,6,2,0,0,0,0,0,0,1
2011,Spring,352,BADM,Database Design and Management,"Sachdev, Vishal",1,1,8,8,12,5,5,2,1,0,0,1,0,0
2011,Spring,374,BADM,Management Decision Models,"Engelbrecht-Wig, Richard",1,6,5,7,5,4,2,1,0,0,0,0,1,0
2011,Spring,374,BADM,Management Decision Models,"Engelbrecht-Wig, Richard",1,4,5,1,4,3,2,1,3,0,1,1,0,0
2011,Spring,374,BADM,Management Decision Models,"Engelbrecht-Wig, Richard",2,11,2,6,3,1,4,2,2,0,0,0,0,0
2011,Spring,375,BADM,Business Process Management,"Lim, Michael K",2,8,7,14,13,2,6,0,1,0,0,0,0,1
2011,Spring,375,BADM,Business Process Management,"Lim, Michael K",5,10,6,16,9,6,2,0,0,0,0,0,0,0
2011,Spring,375,BADM,Business Process Management,"Gurumurthi, Suryanarayana",0,21,1,6,4,1,1,0,0,0,2,0,0,1
2011,Spring,378,BADM,Logistics Management,"Agrawal, Anupam",2,10,15,6,8,3,4,0,0,1,1,3,0,0
2011,Spring,379,BADM,Business Process Improvement,"Taghaboni-Dutta, Fataneh",0,5,7,7,9,5,0,1,0,0,0,0,0,0
2011,Spring,380,BADM,International Business,"Jeong, Seonhee",6,10,8,8,3,3,0,0,1,0,0,0,0,0
2011,Spring,380,BADM,International Business,"Bucheli, Marcelo",1,4,8,17,12,7,3,2,1,0,0,0,0,0
2011,Spring,381,BADM,Multinational Management,"Cheng, Joseph L",0,5,10,13,6,0,1,1,1,0,0,0,0,1
2011,Spring,382,BADM,International Marketing,"Alexandre, Maria T",17,9,0,0,5,0,0,1,0,0,0,0,0,0
2011,Spring,382,BADM,International Marketing,"Alexandre, Maria T",12,22,0,0,5,0,0,0,0,0,0,0,0,0
2011,Spring,403,BADM,Principles of Business Law,"Roszkowski, Mark E",0,60,16,14,20,13,7,12,6,5,1,0,4,0
2011,Spring,420,BADM,Advanced Marketing Management,"Kulkarni, Atul A",0,20,15,1,4,0,0,0,0,0,0,0,0,0
2011,Spring,420,BADM,Advanced Marketing Management,"Ilhan, Behice E",1,5,8,4,2,1,0,0,0,0,0,0,0,0
2011,Spring,445,BADM,Small Business Consulting,"Kurtz, Jeffrey M",8,12,1,1,4,0,0,0,0,0,0,0,0,0
2011,Spring,445,BADM,Small Business Consulting,"Lanesskog, Stig",0,13,7,8,7,0,0,0,0,0,0,0,0,0
2011,Spring,446,BADM,Entrepreneurship Sm Bus Form,"Bercovitz, Janet E",0,10,19,11,9,2,1,0,0,0,0,0,0,0
2011,Spring,449,BADM,Business Policy and Strategy,"Fertig, Kevin",0,14,15,7,3,1,1,0,0,0,0,0,1,0
2011,Spring,449,BADM,Business Policy and Strategy,"Sleptsov, Alexander",5,11,11,7,3,5,0,1,0,0,0,0,0,0
2011,Spring,449,BADM,Business Policy and Strategy,"Fertig, Kevin",2,30,10,1,1,0,0,0,0,0,0,0,1,0
2011,Spring,449,BADM,Business Policy and Strategy,"Echambadi, Rajagopal",2,25,7,3,5,1,0,2,0,0,0,0,0,0
2011,Spring,449,BADM,Business Policy and Strategy,"Sleptsov, Alexander",2,14,9,6,9,4,1,0,0,0,0,0,0,0
2011,Spring,449,BADM,Business Policy and Strategy,"Echambadi, Rajagopal",2,37,3,0,1,1,0,0,0,0,0,0,0,1
2011,Spring,449,BADM,Business Policy and Strategy,"Sleptsov, Alexander",2,7,11,6,7,6,1,3,1,0,0,0,0,0
2011,Spring,449,BADM,Business Policy and Strategy,"Sleptsov, Alexander",0,9,11,5,2,2,2,1,0,0,0,0,0,0
2011,Spring,453,BADM,Decision Support Systems,"Tafti, Ali",2,4,13,8,0,0,0,0,0,0,0,0,0,0
2011,Spring,508,BADM,Organizational Behavior,"Northcraft, Gregory B",0,8,15,9,16,2,0,0,0,0,0,0,0,0
2011,Spring,509,BADM,Managing Organizations,"Kraatz, Matthew S",0,12,6,4,5,0,0,0,0,0,0,0,0,0
2011,Spring,521,BADM,Marketing Strategy,"Fang, Er",0,5,22,5,0,0,0,0,0,0,0,0,0,0
2011,Spring,524,BADM,Pricing Strategy and Tactics,"Liu, Yunchuan",4,18,6,1,2,0,0,0,0,0,0,0,0,0
2011,Spring,525,BADM,New Product Development,"Fang, Er",0,11,26,10,0,0,0,0,0,0,0,0,0,0
2011,Spring,543,BADM,Technology Strategy,"Miller, Douglas J",0,19,11,15,9,0,0,0,0,0,0,0,0,0
2011,Spring,544,BADM,Strategic Management,"Mahoney, Joseph T",1,15,8,2,2,0,0,0,0,0,0,0,0,0
2011,Spring,552,BADM,Legal Aspects of Mgt Decisions,"Cohen, Susan I",1,6,4,5,6,2,0,0,0,0,0,0,0,0
2011,Spring,553,BADM,Ethical Dilemmas in Business,"Lansing, Paul",0,6,9,10,1,0,0,0,0,0,0,0,0,0
2011,Spring,557,BADM,Dec Support and Knowledge Mgt,"Tafti, Ali",4,5,21,7,2,1,0,0,0,0,0,0,0,0
2011,Spring,566,BADM,Supply Chain Management,"Agrawal, Anupam",0,9,6,5,11,4,5,5,3,1,2,1,0,0
2011,Spring,573,BADM,Quant Analysis of Decisions,"Kwon, Hyok-Jon D",4,6,6,8,9,1,0,0,0,0,0,0,0,0
2011,Spring,574,BADM,Simulation and Risk Analysis,"Kwon, Hyok-Jon D",2,17,12,9,8,3,0,1,1,0,1,1,0,0
2011,Spring,582,BADM,Multinational Management,"Cheng, Joseph L",0,8,5,21,5,0,0,0,0,0,0,0,0,0
2011,Spring,584,BADM,Global Marketing,"Fang, Er",0,5,25,4,1,0,0,0,0,0,0,0,0,0
2011,Spring,589,BADM,Project Management,"Agrawal, Anupam",0,9,4,7,14,6,1,6,2,1,1,3,0,0
2011,Spring,590,BADM,IT Consulting Project Mgmt,"Nelson, Matthew L",2,25,4,1,0,0,0,0,0,0,0,0,0,0
2011,Spring,590,BADM,The Economics of Organizations,"Bercovitz, Janet E",0,6,8,8,1,0,1,0,0,0,0,0,0,0
2011,Spring,590,BADM,Operations Strategy,"Grahovac, Jovan",7,5,5,5,0,0,0,0,0,0,0,0,0,0
2011,Spring,590,BADM,Seminar in Business Admin,"Kraatz, Matthew S",3,11,6,2,3,0,0,0,0,0,0,0,0,0
2011,Spring,590,BADM,Global Strategy,"Hoetker, Glenn",5,30,6,1,0,1,0,0,0,0,1,0,0,0
2011,Spring,590,BADM,Technology Management,"Agarwal-Tronett, Rajshree",2,38,0,1,2,0,0,1,0,0,0,0,0,0
2011,Spring,590,BADM,Bus Ethics and Corp. Resp.,"Lansing, Paul",0,16,8,15,4,1,0,0,0,0,0,0,0,0
2011,Spring,590,BADM,Entr and Corporate Renewal,"Magelli, Paul J",3,22,9,4,6,0,0,0,0,0,0,0,0,0
2011,Spring,590,BADM,International Study,"Clarke, John F",17,21,3,0,1,2,0,0,0,0,0,0,0,0
2011,Spring,446,BIOC,Physical Biochemistry,"Gennis, Robert B",9,6,9,1,4,3,1,0,0,0,0,0,0,0
2011,Spring,455,BIOC,Technqs Biochem and Biotech,"Grabner, Gail K",2,15,10,13,8,5,4,2,2,0,1,0,0,0
2011,Spring,205,BIOE,Circuits and Systems in Bioengrg,"Gentry, Kenneth",0,2,3,0,9,4,3,5,2,2,0,1,1,1
2011,Spring,302,BIOE,Modeling Human Physiology,"Sutton, Brad",2,24,0,0,12,0,0,1,0,0,0,0,0,0
2011,Spring,398,BIOE,Quant Human Phys Lab,"Sutton, Brad",0,34,2,0,5,0,0,0,0,0,0,0,0,0
2011,Spring,398,BIOE,Stat Analysis for Genomic Data,"Ma, Jian",7,10,8,1,2,0,0,0,0,0,0,0,0,0
2011,Spring,414,BIOE,Biomedical Instrumentation,"Gentry, Kenneth",0,3,1,1,8,4,0,3,1,1,3,0,1,0
2011,Spring,476,BIOE,Tissue Engineering,"Amos, Jennifer",3,20,13,4,0,1,1,0,0,0,0,0,0,0
2011,Spring,498,BIOE,Senior Design II,"Amos, Jennifer",8,12,4,1,0,0,0,0,0,0,0,0,0,0
2011,Spring,502,BIOE,Bioengineering Professionalism,"Cunningham, Brian T",5,10,5,0,2,1,0,0,0,0,0,0,0,0
2011,Spring,250,BTW,Principles Bus Comm,"Girard, Melissa",0,15,7,0,1,0,0,0,0,0,0,0,0,0
2011,Spring,250,BTW,Principles Bus Comm,"Bascom, Benjamin D",0,8,4,6,3,1,0,0,0,0,0,0,0,0
2011,Spring,250,BTW,Principles Bus Comm,"Adamczyk, Laura",0,5,4,7,6,0,0,1,0,0,0,0,0,0
2011,Spring,250,BTW,Principles Bus Comm,"Hine, Angela L",0,8,12,2,0,0,0,1,0,0,0,0,1,0
2011,Spring,250,BTW,Principles Bus Comm,"Gilmore, Shawn P",0,1,8,8,2,0,2,0,0,1,0,0,0,0
2011,Spring,250,BTW,Principles Bus Comm,"Chapman, Kendra E",0,11,6,4,1,1,1,0,0,0,0,0,0,0
2011,Spring,250,BTW,Principles Bus Comm,"Tienou, Debora",0,11,8,1,3,0,0,0,0,0,0,0,0,0
2011,Spring,250,BTW,Principles Bus Comm,"Girard, Melissa",0,18,4,0,0,2,0,0,0,0,0,0,0,0
2011,Spring,250,BTW,Principles Bus Comm,"Tienou, Debora",0,4,11,5,2,0,0,0,0,0,0,0,0,1
2011,Spring,250,BTW,Principles Bus Comm,"Kelly, Daniel",0,7,12,3,1,0,0,0,0,0,0,0,0,0
2011,Spring,250,BTW,Principles Bus Comm,"Kelly, Daniel",0,5,8,4,3,1,0,0,1,1,0,0,0,0
2011,Spring,250,BTW,Principles Bus Comm,"Smith, Julia M",0,3,8,6,3,0,0,0,0,0,0,0,1,0
2011,Spring,250,BTW,Principles Bus Comm,"Nadolski, Esther D",1,1,9,3,2,3,1,1,0,0,0,0,0,0
2011,Spring,250,BTW,Principles Bus Comm,"Somers, Max J",0,15,7,0,0,0,1,0,0,0,0,0,0,0
2011,Spring,250,BTW,Principles Bus Comm,"Don, Michael L",0,11,9,1,2,0,0,0,0,0,0,1,0,0
2011,Spring,250,BTW,Principles Bus Comm,"Slobodnik, Sydney J",0,11,3,6,0,1,1,0,0,0,0,0,0,0
2011,Spring,250,BTW,Principles Bus Comm,"Gabrieloff, Eduardo",7,9,3,0,1,0,0,1,1,1,1,0,0,0
2011,Spring,250,BTW,Principles Bus Comm,"Hechler, William D",0,11,0,0,6,0,0,3,0,0,2,0,0,0
2011,Spring,250,BTW,Principles Bus Comm,"Hechler, William D",1,13,2,0,4,0,0,0,0,0,0,1,0,1
2011,Spring,250,BTW,Principles Bus Comm,"Nadolski, Esther D",2,2,15,5,0,0,0,0,0,0,0,0,0,0
2011,Spring,250,BTW,Principles Bus Comm,"Gelston, Sara",0,3,16,3,1,0,0,0,0,0,0,0,0,0
2011,Spring,250,BTW,Principles Bus Comm,"Sheets, Frank R",0,11,10,2,0,1,0,0,0,0,0,0,0,0
2011,Spring,250,BTW,Principles Bus Comm,"Erickson, Bruce",0,5,1,6,5,3,1,0,0,0,0,0,0,0
2011,Spring,250,BTW,Principles Bus Comm,"Gilmore, Shawn P",0,3,6,9,3,0,1,0,1,0,0,0,0,0
2011,Spring,261,BTW,Principles Tech Comm,"Grohens, Joseph",0,19,0,0,3,0,0,0,0,0,0,0,0,0
2011,Spring,261,BTW,Principles Tech Comm,"Hechler, William D",2,10,2,0,6,0,0,1,0,0,0,0,0,0
2011,Spring,261,BTW,Principles Tech Comm,"Grohens, Joseph",0,17,0,0,4,0,0,0,0,0,0,0,0,0
2011,Spring,199,BUS,Professional Responsibility,"Gunsalus, C K",3,20,8,6,2,0,0,0,0,0,0,0,1,1
2011,Spring,624,CB,Nutritional Aspect Food An Med,"Firkins, Lawrence D",0,33,0,0,4,0,0,0,0,0,0,0,0,2
2011,Spring,626,CB,Nutritional Aspect Sm An Med,"Foreman, Jonathan H",0,107,0,0,13,0,0,1,0,0,0,0,0,0
2011,Spring,201,CEE,Systems Engrg and Economics,"Cai, Ximing",2,18,21,19,39,6,4,3,1,0,0,0,0,0
2011,Spring,202,CEE,Engineering Risk and Uncertainty,"Bond, Tami C",2,25,16,26,26,13,10,6,2,0,0,3,1,1
2011,Spring,300,CEE,Behavior of Materials,"Mondal, Paramita",0,7,8,16,33,20,6,7,3,1,1,1,0,0
2011,Spring,310,CEE,Transportation Engineering,"Buttlar, William G",5,18,16,14,15,9,5,3,2,0,1,0,1,0
2011,Spring,320,CEE,Construction Engineering,"Young, Brent D",1,28,33,13,5,5,1,0,0,0,0,0,1,0
2011,Spring,330,CEE,Environmental Engineering,"Nguyen, Thanh H",14,42,24,9,2,1,0,2,0,0,0,0,0,0
2011,Spring,350,CEE,Water Resources Engineering,"Parker, Gary",3,4,4,1,4,4,3,6,2,0,0,0,0,0
2011,Spring,360,CEE,Structural Engineering,"Spencer, B F",3,3,11,9,23,6,10,6,4,2,3,1,2,0
2011,Spring,380,CEE,Geotechnical Engineering,"Olson, Scott M",4,10,19,20,16,9,15,7,4,3,2,1,3,0
2011,Spring,407,CEE,Airport Design,"Herrin, Stanley M",0,5,7,10,8,3,0,0,1,0,0,0,0,0
2011,Spring,415,CEE,Geometric Design of Roads,"Roesler, Jeffery R",0,5,9,9,12,2,4,5,3,0,1,1,0,0
2011,Spring,420,CEE,Construction Productivity,"Liu, Liang Y",1,30,10,6,10,5,7,1,0,0,0,0,0,0
2011,Spring,421,CEE,Construction Planning,"El-Rayes, Khaled A",6,28,17,6,7,2,0,0,1,0,0,0,0,0
2011,Spring,432,CEE,Stream Ecology,"Herricks, Edwin E",1,21,0,1,6,0,0,1,0,0,0,0,0,0
2011,Spring,440,CEE,Fate Cleanup Environ Pollutant,"Werth, Charles J",2,5,10,6,6,4,1,1,1,2,0,0,0,1
2011,Spring,444,CEE,"Env Eng Principles, Biological","Zilles, Julie",0,11,3,6,6,1,0,0,0,0,0,0,0,0
2011,Spring,447,CEE,Atmospheric Chemistry,"Wuebbles, Donald J",3,10,1,1,7,2,3,1,0,0,1,0,0,1
2011,Spring,449,CEE,Environmental Engineering Lab,"Marinas, Benito J",6,6,4,8,4,4,1,5,2,0,0,0,0,0
2011,Spring,452,CEE,Hydraulic Analysis and Design,"Garcia, Marcelo H",11,7,11,2,1,0,1,1,0,0,0,0,0,0
2011,Spring,453,CEE,Urban Hydrology and Hydraulics,"Schmidt, Arthur R",0,15,4,3,7,1,0,3,0,0,0,0,0,0
2011,Spring,460,CEE,Steel Structures I,"Fahnestock, Larry A",3,20,6,6,25,15,2,1,2,0,1,0,1,0
2011,Spring,461,CEE,Reinforced Concrete I,"Kuchma, Daniel A",3,11,16,14,16,11,4,3,2,0,1,0,0,0
2011,Spring,463,CEE,Reinforced Concrete II,"Andrawes, Bassem O",4,24,16,18,4,1,2,0,0,0,0,0,0,0
2011,Spring,465,CEE,Design of Structural Systems,"Abrams, Daniel P",0,12,4,16,6,9,1,2,0,0,0,0,0,0
2011,Spring,470,CEE,Structural Analysis,"Duarte, Carlos A",1,10,16,13,11,6,4,2,0,1,0,0,0,0
2011,Spring,483,CEE,Soil Mechanics and Behavior,"Mesri, Gholamreza",1,7,4,0,10,0,0,7,0,0,2,0,0,0
2011,Spring,491,CEE,Decision and Risk Analysis,"Song, Junho",4,15,9,1,0,0,0,0,0,0,0,0,0,0
2011,Spring,498,CEE,Special Topics,"Edwards, John R",1,12,7,3,0,0,0,0,0,0,0,0,0,0
2011,Spring,506,CEE,Pavement Design II,"Roesler, Jeffery R",0,4,7,3,3,2,1,0,1,0,0,0,0,0
2011,Spring,528,CEE,Construction Data Modeling,"El-Gohary, Nora",2,10,7,1,4,0,0,0,0,0,0,0,0,0
2011,Spring,560,CEE,Steel Structures III,"Lafave, James M",2,10,11,8,9,4,0,0,0,0,0,0,0,0
2011,Spring,570,CEE,Finite Element Methods,"Masud, Arif",0,15,21,10,16,5,0,0,0,0,0,0,0,0
2011,Spring,572,CEE,Earthquake Engineering,"Elnashai, Amr S",9,11,10,17,6,9,0,0,0,0,0,0,0,0
2011,Spring,598,CEE,Special Topics,"Young, Brent D",0,7,7,13,7,6,1,0,0,0,0,0,0,0
2011,Spring,101,CHBE,Hidden World of Engineering,"Hammack, William S",0,12,23,19,2,8,0,2,1,0,0,0,0,0
2011,Spring,321,CHBE,Thermodynamics,"Kenis, Paul J",3,19,13,14,15,10,18,19,16,0,3,0,4,0
2011,Spring,422,CHBE,Mass Transfer Operations,"Rao, Christopher V",6,15,19,6,7,20,13,13,17,7,6,0,0,0
2011,Spring,424,CHBE,Chemical Reaction Engineering,"Pack, Daniel W",4,25,6,5,21,5,2,21,3,0,2,1,5,0
2011,Spring,430,CHBE,Unit Operations Laboratory,"Henderson, Jerrod A",0,3,9,19,15,2,0,0,0,0,0,0,0,0
2011,Spring,431,CHBE,Process Design,,3,9,9,9,8,8,11,1,0,0,0,0,0,0
2011,Spring,473,CHBE,Biomolecular Engineering,"Zhao, Huimin",1,15,0,4,12,0,3,11,0,1,0,0,0,0
2011,Spring,474,CHBE,Metabolic Engineering,,1,2,4,8,4,2,1,2,0,0,0,0,0,0
2011,Spring,494,CHBE,Special Topics,"Harley, Brendan A",0,4,15,3,0,0,0,0,0,0,0,0,0,0
2011,Spring,494,CHBE,Special Topics,"Schroeder, Charles M",1,15,2,1,17,0,1,7,0,0,2,0,0,0
2011,Spring,102,CHEM,General Chemistry I,"Hummel, Thomas J",6,27,10,16,35,37,47,45,22,16,16,14,11,6
2011,Spring,102,CHEM,General Chemistry I,"Hummel, Thomas J",0,1,0,1,5,3,1,4,2,2,3,1,1,0
2011,Spring,102,CHEM,General Chemistry I,"Marville, Kelly",10,28,10,14,26,52,24,34,52,8,18,17,10,4
2011,Spring,102,CHEM,General Chemistry I,"Hummel, Thomas J",6,16,8,14,46,43,37,53,27,11,18,11,9,2
2011,Spring,103,CHEM,General Chemistry Lab I,"Tylka, Barbara K",1,16,9,6,13,1,1,4,3,0,1,1,2,1
2011,Spring,103,CHEM,General Chemistry Lab I,"Salnave, Christopher R",3,31,32,15,20,7,1,5,3,2,1,3,0,1
2011,Spring,103,CHEM,General Chemistry Lab I,"Wang, Yang",4,11,17,5,11,1,2,5,1,0,1,1,2,1
2011,Spring,103,CHEM,General Chemistry Lab I,"Wang, Yang",0,9,19,2,12,4,2,4,2,1,1,0,2,2
2011,Spring,103,CHEM,General Chemistry Lab I,"Sharma, Avishkar",2,13,12,7,13,6,2,0,1,0,0,0,2,1
2011,Spring,103,CHEM,General Chemistry Lab I,"Tylka, Barbara K",8,31,21,13,17,13,3,9,2,0,3,0,3,0
2011,Spring,103,CHEM,General Chemistry Lab I,"Paddock, Brett M",2,26,31,12,24,6,6,8,1,4,2,0,1,0
2011,Spring,103,CHEM,General Chemistry Lab I,"Zhang, Wendy",8,34,26,9,17,8,2,10,3,1,2,1,0,1
2011,Spring,103,CHEM,General Chemistry Lab I,"Paddock, Brett M",0,16,36,20,29,6,6,6,2,0,2,0,2,0
2011,Spring,103,CHEM,General Chemistry Lab I,"Wang, Yang",1,14,8,7,8,6,1,6,3,1,0,0,1,1
2011,Spring,103,CHEM,General Chemistry Lab I,"Bhat, Sheila S",1,9,5,2,4,5,0,1,0,0,0,1,2,1
2011,Spring,104,CHEM,General Chemistry II,"Shapley, Patricia A",4,12,8,10,21,9,3,19,8,2,2,0,0,1
2011,Spring,104,CHEM,General Chemistry II,"Yerkes, Christine T",16,33,15,41,37,17,56,36,15,10,12,7,7,2
2011,Spring,104,CHEM,General Chemistry II,"Ray, Christian R",18,20,12,32,39,25,41,54,38,4,11,10,1,2
2011,Spring,104,CHEM,General Chemistry II,"Ray, Christian R",20,35,16,38,37,26,26,49,31,12,12,4,0,1
2011,Spring,104,CHEM,General Chemistry II,"Shapley, Patricia A",3,19,8,14,30,13,13,36,7,1,1,0,3,0
2011,Spring,105,CHEM,General Chemistry Lab II,"Rodrigues, Benjamin V",1,12,5,4,1,2,0,1,0,0,0,0,0,0
2011,Spring,105,CHEM,General Chemistry Lab II,"Denton, Jillian M",3,29,16,9,21,8,5,8,1,1,2,0,0,0
2011,Spring,105,CHEM,General Chemistry Lab II,"Tischhauser, Sara M",1,15,10,8,14,4,2,2,1,0,0,1,0,0
2011,Spring,105,CHEM,General Chemistry Lab II,"Yung, Margaret L",0,23,14,4,10,4,2,1,0,0,0,1,0,0
2011,Spring,105,CHEM,General Chemistry Lab II,"Decoste, Donald J",2,9,13,7,16,4,1,2,2,0,1,1,0,1
2011,Spring,105,CHEM,General Chemistry Lab II,"Bai, Yugang",4,26,16,14,18,3,4,2,1,3,0,0,2,0
2011,Spring,105,CHEM,General Chemistry Lab II,"Bai, Yugang",5,45,18,15,15,9,5,3,1,1,0,1,2,0
2011,Spring,105,CHEM,General Chemistry Lab II,"Bai, Yugang",1,29,19,14,18,7,7,9,1,0,1,1,3,0
2011,Spring,105,CHEM,General Chemistry Lab II,"Rodrigues, Benjamin V",4,26,21,16,16,11,8,7,3,0,2,0,1,0
2011,Spring,105,CHEM,General Chemistry Lab II,"Ahmed, Maaz S",7,46,24,11,13,6,2,3,1,1,1,1,1,0
2011,Spring,105,CHEM,General Chemistry Lab II,"Muller, Neal W",5,39,20,14,23,9,1,4,2,1,2,0,1,0
2011,Spring,105,CHEM,General Chemistry Lab II,"Denton, Jillian M",3,18,23,19,16,5,4,1,2,0,0,1,4,1
2011,Spring,105,CHEM,General Chemistry Lab II,"Yao, Yuan",4,36,21,10,20,10,4,10,3,1,0,0,2,1
